,Job_Title,Queried_Salary,Job_Type,Skill,Company,No_of_Reviews,No_of_Stars,Date_Since_Posted,Company_Revenue,Company_Employees,python,sql,machine learning,r,hadoop,tableau,sas,spark,java,Others,CA,NY,VA,TX,MA,IL,WA,MD,DC,NC,Other_states,Consulting and Business Services,Internet and Software,Banks and Financial Services,Health Care,Insurance,Other_industries
1751,Principal Data Scientist,120000-139999,data_scientist,"['AI', 'Machine Learning', 'Marketing', 'R', 'Scala', 'Natural Language Processing', 'Spark', 'Data Science', 'Python']",Vanguard,740.0,3.9000000953674316,30.0,,10000+,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
1752,Vice President/ Assistant Vice President - Machine Learning...,120000-139999,data_scientist,"['Statistical Software', 'Machine Learning', 'Marketing', 'Scala', 'R', 'C/C++', 'SQL', 'HTML5', '.Net', 'Java', 'Big Data', 'Natural Language Processing', 'C#', 'Git', 'Data Analysis', 'REST', 'CSS', 'Python', 'Web Development']",BNP Paribas,2542.0,3.9000000953674316,30.0,,10000+,1,1,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1753,Arity Senior Data Scientist - Loss Modeling,120000-139999,data_scientist,"['Statistical Software', 'Machine Learning', 'R', 'Perl', 'SAS', 'SQL', 'Java', 'Big Data', 'Spark', 'SPSS', 'Data Analysis', 'NoSQL', 'MATLAB', 'Python']",Allstate,5671.0,3.799999952316284,24.0,More than $10B (USD),10000+,1,1,1,1,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1754,Data Scientist,120000-139999,data_scientist,"['JavaScript', 'AI', 'Hive', 'Machine Learning', 'Hadoop', 'R', 'Azure', 'HTML5', 'Tableau', 'Big Data', 'Java', 'Spark', 'PostgreSQL', 'CSS', 'Python', 'AWS']",Experis,567.0,3.5999999046325684,1.0,,10000+,1,0,1,1,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1755,Data Scientist,120000-139999,data_scientist,"['Linux', 'Hive', 'Ruby', 'Pentaho', 'Hadoop', 'R', 'HBase', 'Java', 'Cassandra', 'Spark', 'Data Warehouse', 'Design Experience', 'Informatica', 'NoSQL', 'PHP']",Lorven Technologies,,,27.0,,,0,0,0,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756,Data Science/Machine Learning - Internship,120000-139999,data_scientist,"['TensorFlow', 'Machine Learning', 'Hadoop', 'Scala', 'R', 'JSON', 'Tableau', 'Spark', 'REST', 'Python']",FICO,122.0,3.700000047683716,30.0,Less than $1B (USD),Less than 10000,1,0,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1757,"Research Scientist, Machine Learning",120000-139999,data_scientist,"['Machine Learning', 'Image Processing', 'Python', 'C/C++', 'AWS']",Toyota Research Institute,,,30.0,,,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1758,Data Scientist - Milwaukee AREA!,120000-139999,data_scientist,"['Pig', 'Hive', 'Machine Learning', 'R', 'Azure', 'Sentiment Analytics', 'SQL', 'Big Data', 'Natural Language Processing', 'S3', 'PostgreSQL', 'MATLAB', 'Statistical Software', 'Data Mining', 'Microsoft Powerpoint', 'Hadoop', 'SAP', 'SAS', 'MongoDB', 'Spark']",Capgemini,6072.0,3.799999952316284,30.0,,10000+,0,1,1,1,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1759,Data Scientist,120000-139999,data_scientist,"['Data Mining', 'Machine Learning', 'CompTIA Security+', 'Hadoop', 'DoD 8570', 'HBase', 'Apache', 'Java', 'Big Data', 'CISSP', 'Intelligence Experience', 'Spark', 'Design Experience', 'Software Development']",CACI,1435.0,3.9000000953674316,30.0,$1B to $5B (USD),10000+,0,0,1,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1760,Machine Learning Research Scientist,120000-139999,data_scientist,"['Machine Learning', 'Git', 'Hadoop', 'CI/CD', 'C/C++', 'Python']",Aptiv,65.0,3.9000000953674316,30.0,More than $10B (USD),10000+,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1761,"Data Scientist, Infrastructure Strategy, University Grad",140000-159999,data_scientist,"['Perl', 'C/C++', 'SQL', 'Java', 'Python', 'PHP', 'Financial Modeling']",Facebook,387.0,4.199999809265137,19.0,,10000+,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1762,"Data Scientist Intern, Summer 2019",140000-159999,data_scientist,"['Data Mining', 'Ruby', 'Machine Learning', 'Hadoop', 'R', 'C/C++', 'SQL', 'Java', 'Data Science', 'Python']",Groupon,645.0,3.5999999046325684,5.0,,Less than 10000,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1763,"Data Scientist, Ventures Studios",140000-159999,data_scientist,"['Big Data', 'Machine Learning', 'R', 'Python', 'SQL']",Citi,14629.0,3.9000000953674316,12.0,More than $10B (USD),10000+,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1764,Agriculture Data Scientist - Agriculture Commodity Research...,140000-159999,data_scientist,,McKinsey & Company,,,30.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1765,"Data Scientist, Routing/Dispatching",140000-159999,data_scientist,,Tesla,,,19.0,,10000+,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1766,Data Scientist,140000-159999,data_scientist,"['Data Warehouse', 'R', 'Python', 'SQL']",Scaleapi,,,3.0,,,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1767,Junior Data Scientist/Quant Developer,140000-159999,data_scientist,"['JavaScript', 'Machine Learning', 'CI/CD', 'C/C++', 'Haskell', '.Net', 'Java', 'C#', 'Git', 'Python']",Liquidnet,8.0,3.9000000953674316,30.0,,,1,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1768,New Graduate Data Scientist,140000-159999,data_scientist,"['Hive', 'Machine Learning', 'Hadoop', 'R', 'Lean', 'SQL', 'Java', 'Big Data', 'Spark', 'Python', 'Signal Processing']",Xylem,276.0,3.5999999046325684,30.0,,,1,1,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1769,Data Scientist,140000-159999,data_scientist,"['Pig', 'Hive', 'Machine Learning', 'R', 'Perl', 'C/C++', 'SQL', 'Big Data', 'Statistical Software', 'Data Mining', 'Ruby', 'Hadoop', 'SAS', 'Tableau', 'Java', 'NoSQL', 'Python']",2K Games,22.0,3.700000047683716,4.0,,,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770,Data Scientist - Analytics Platform,140000-159999,data_scientist,"['TensorFlow', 'Data Mining', 'Machine Learning', 'Scripting', 'Scala', 'R', 'Weka', 'HBase', 'Cassandra', 'MongoDB', 'Spark', 'NoSQL', 'MATLAB', 'Python']","Williams-Sonoma, Inc.",1689.0,3.700000047683716,5.0,,,1,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1771,Data Scientist,140000-159999,data_scientist,"['AI', 'Hadoop', 'SQL', 'Java', 'MATLAB', 'Python']",Philips,2880.0,4.0,15.0,$5B to $10B (USD),10000+,1,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1772,NLP Data Scientist,140000-159999,data_scientist,"['Natural Language Processing', 'Machine Learning', 'Data Science', 'Python']",Ginger.io,,,8.0,,,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1773,"Data Scientist 4, Words with Friends",140000-159999,data_scientist,"['R', 'Statisical Analysis', 'Python', 'SQL', 'Tableau']",Zynga,79.0,3.799999952316284,5.0,,,1,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1774,Data Scientist,140000-159999,data_scientist,"['.Net', 'Java', 'C#', 'Machine Learning', 'Hadoop', 'Python', 'C/C++']",Criteo,27.0,4.0,6.0,,,1,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1775,Data Scientist,140000-159999,data_scientist,"['Natural Language Processing', 'Python']",Symantec,1006.0,3.9000000953674316,21.0,$1B to $5B (USD),10000+,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1776,Data Scientist,140000-159999,data_scientist,"['R', 'Python', 'SQL', 'Tableau']",Yelp,326.0,3.5999999046325684,11.0,Less than $1B (USD),Less than 10000,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1777,Data Scientist,140000-159999,data_scientist,"['NoSQL', 'R', 'Python', 'SQL']",Globant,92.0,4.199999809265137,18.0,,,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1778,Data Scientist - Prescriptive Analytics,140000-159999,data_scientist,"['Big Data', 'Java', 'Machine Learning', 'Operations Research', 'OOP', 'C/C++']",Monsanto,1601.0,4.199999809265137,1.0,More than $10B (USD),10000+,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1779,Data Scientist – Deep Learning,140000-159999,data_scientist,"['TensorFlow', 'AI', 'Machine Learning', 'Image Processing', 'Python']",Bosch Group,3505.0,4.199999809265137,6.0,More than $10B (USD),10000+,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1780,Data Scientist,140000-159999,data_scientist,"['Data Mining', 'Machine Learning', 'Hadoop', 'R', 'SAS', 'SQL', 'MATLAB', 'Leadership Experience', 'Python']",Rockstar New York,,,4.0,,,1,1,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1781,Senior Data Scientist Internship - Summer 2019,140000-159999,data_scientist,"['Java', 'Data Mining', 'Machine Learning', 'Scripting', 'R', 'SAS', 'Python']",IBM,23472.0,3.9000000953674316,26.0,,10000+,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
1782,Data Scientist,140000-159999,data_scientist,"['Ruby', 'Machine Learning', 'Scripting', 'R', 'Python']",Restoration Media,,,30.0,,,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1783,Staff Data Scientist,140000-159999,data_scientist,"['TensorFlow', 'Machine Learning', 'Hadoop', 'Scala', 'SQL', 'Natural Language Processing', 'Cassandra', 'Spark']",Bluecore Inc.,3.0,5.0,5.0,,Less than 10000,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1784,Data Scientist,140000-159999,data_scientist,"['Natural Language Processing', 'STATA', 'Machine Learning', 'MATLAB', 'Python', 'SQL', 'Tableau']",Nutanix,26.0,4.099999904632568,12.0,,Less than 10000,1,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1785,2019 PhD Data Scientist Internship - Maps,140000-159999,data_scientist,"['Java', 'Machine Learning', 'R', 'Statisical Analysis', 'Python', 'SQL']",Uber,641.0,3.799999952316284,21.0,,10000+,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1786,1244529 - Data Scientist,140000-159999,data_scientist,"['TensorFlow', 'Machine Learning', 'Hadoop', 'Scala', 'Kafka', 'HBase', 'Big Data', 'Java', 'Software Development', 'Python', 'Elasticsearch']",Cisco Systems,4251.0,4.099999904632568,9.0,More than $10B (USD),10000+,1,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1787,Data Scientist,140000-159999,data_scientist,['Python'],Kelvin,5.0,3.4000000953674316,30.0,,,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1788,Data Scientist,140000-159999,data_scientist,"['JavaScript', 'Node.js', 'Git', 'CSS', 'HTML5']",Adobe,484.0,4.300000190734863,30.0,$5B to $10B (USD),10000+,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1789,Data Scientist - Multiple Levels - AI Center of Excellence,140000-159999,data_scientist,"['AI', 'Machine Learning', 'Scala', 'R', 'Natural Language Processing', 'Spark', 'MATLAB', 'Data Science', 'Python']",Fidelity Investments,3021.0,4.099999904632568,30.0,,10000+,1,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1790,Data Scientist,140000-159999,data_scientist,"['AI', 'Machine Learning', 'Scala', 'R', 'SQL', '.Net', 'Java', 'C#', 'Data Analysis', 'Python']",iHerb,33.0,3.5,22.0,,,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1791,Data Scientist,140000-159999,data_scientist,"['Java', 'Spark', 'Machine Learning', 'Go', 'Scala']",Hewlett Packard Enterprise,3649.0,3.700000047683716,20.0,,10000+,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1792,Data Scientist,140000-159999,data_scientist,"['R', 'HTML5']",Prospect 33,2.0,4.5,30.0,,,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1793,Data Scientist - Entity Resolution,140000-159999,data_scientist,"['Pig', 'Hive', 'Data Mining', 'Machine Learning', 'Hadoop', 'R', 'SAS', 'SQL', 'HBase', 'Cassandra', 'Spark', 'NoSQL', 'Python']",Spokeo,14.0,3.0999999046325684,30.0,,Less than 10000,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1794,"Data Scientist, Analytics",140000-159999,data_scientist,"['Hive', 'Quantitative Analysis', 'R', 'Python', 'SQL']",Slack,7.0,3.4000000953674316,30.0,,Less than 10000,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1795,DATA SCIENTIST,140000-159999,data_scientist,"['Spark', 'R', 'Python']",Academia.edu,,,30.0,,,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1796,Agronomic Data Scientist,140000-159999,data_scientist,"['Linux', 'Data Mining', 'Machine Learning', 'R', 'Docker', 'NoSQL', 'Python']",DuPont,1063.0,4.0,30.0,More than $10B (USD),10000+,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1797,Data Scientist - Maps,140000-159999,data_scientist,"['Java', 'Machine Learning', 'R', 'Statisical Analysis', 'Python', 'SQL']",Uber,641.0,3.799999952316284,30.0,,10000+,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1798,Product Data Scientist,140000-159999,data_scientist,"['Machine Learning', 'R', 'Scala', 'C/C++', 'Java', 'Martech', 'Data Science', 'Python']",Twitter,63.0,3.9000000953674316,5.0,$1B to $5B (USD),Less than 10000,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1799,"Data Scientist, Customer Conversations",140000-159999,data_scientist,"['Natural Language Processing', 'Spark', 'Machine Learning', 'R', 'Python']",Uber,641.0,3.799999952316284,14.0,,10000+,1,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1800,Data Scientist,140000-159999,data_scientist,"['TensorFlow', 'Machine Learning', 'Image Processing', 'Python']",John Deere,2283.0,4.099999904632568,30.0,More than $10B (USD),10000+,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1801,Data Scientist - Sales Strategy,140000-159999,data_scientist,"['Machine Learning', 'R', 'Statisical Analysis', 'Python']",Cisco Systems,4251.0,4.099999904632568,27.0,More than $10B (USD),10000+,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1802,Data Scientist - NYC,140000-159999,data_scientist,"['Data Mining', 'Machine Learning', 'R', 'Weka', 'SAS', 'HBase', 'Cassandra', 'MongoDB', 'Data Warehouse', 'MATLAB', 'Python']",Daugherty Business Solutions,34.0,3.5999999046325684,10.0,,,1,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1803,Data Scientist,140000-159999,data_scientist,"['Natural Language Processing', 'Machine Learning', 'SQL']",YourMechanic,4.0,2.799999952316284,20.0,,Less than 10000,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1804,Data Scientist (Contractor),140000-159999,data_scientist,"['SOX', 'T-SQL', 'Microsoft SQL Server', 'R']",First Republic Bank,131.0,4.0,22.0,,,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1805,Data Scientist,140000-159999,data_scientist,"['Natural Language Processing', 'Machine Learning', 'Design Experience', 'R', 'Python']",AppZen,,,30.0,,,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1806,"Data Scientist, Audience Science",140000-159999,data_scientist,"['Spark', 'Hadoop', 'R', 'Python', 'SQL', 'Tableau']",Ubisoft,170.0,3.9000000953674316,30.0,$1B to $5B (USD),Less than 10000,1,1,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1807,Data Scientist - Sales Strategy,140000-159999,data_scientist,"['Machine Learning', 'R', 'Statisical Analysis', 'Python']",Cisco Systems,4251.0,4.099999904632568,27.0,More than $10B (USD),10000+,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1808,Data Scientist,140000-159999,data_scientist,"['Java', 'Data Mining', 'Machine Learning', 'Design Experience', 'Python']",Optimizely,2.0,3.5,30.0,,Less than 10000,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1809,Data Scientist,140000-159999,data_scientist,"['TensorFlow', 'Hive', 'Spark', 'Machine Learning', 'Data Warehouse', 'Hadoop']",LeapYear,,,19.0,,,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1810,Data Scientist,140000-159999,data_scientist,"['TensorFlow', 'AI', 'Hive', 'Machine Learning', 'Go', 'Hadoop', 'R', 'Azure', 'SQL', 'Spark', 'MATLAB', 'Python', 'AWS']",Citi,14629.0,3.9000000953674316,4.0,More than $10B (USD),10000+,1,1,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1811,Data Scientist,140000-159999,data_scientist,"['Natural Language Processing', 'Data Mining', 'NoSQL', 'R', 'Sentiment Analytics', 'Python', 'SQL']",Reorg Research,,,30.0,,,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1812,Data Scientist,140000-159999,data_scientist,"['Big Data', 'Spark', 'Machine Learning', 'Hadoop', 'R', 'Python', 'SQL']",Convoy,5.0,4.800000190734863,30.0,,,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1813,Data Scientist,140000-159999,data_scientist,"['Spark', 'Machine Learning', 'Scala', 'Python', 'SQL']",Twentieth Century Fox,,,30.0,,,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1814,Data Scientist,140000-159999,data_scientist,"['JavaScript', 'Machine Learning', 'Git', 'Python', 'SQL']",Ipsos North America,358.0,3.700000047683716,29.0,$1B to $5B (USD),Less than 10000,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1815,Data Scientist,140000-159999,data_scientist,"['Big Data', 'Data Mining', 'Machine Learning', 'Hadoop', 'AWS']",Altice USA,1394.0,3.5999999046325684,30.0,$5B to $10B (USD),10000+,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1816,Sales Data Scientist,140000-159999,data_scientist,"['Salesforce CRM', 'TensorFlow', 'Hive', 'Machine Learning', 'Hadoop', 'Power BI', 'Scala', 'R', 'SQL', 'Tableau', 'Big Data', 'Java', 'Spark', 'NoSQL', 'Python', 'AWS']",Autodesk,333.0,4.099999904632568,6.0,$1B to $5B (USD),Less than 10000,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1817,Data Scientist,140000-159999,data_scientist,"['Machine Learning', 'Python', 'SQL']",LimeBike,11.0,2.5999999046325684,30.0,,Less than 10000,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1818,Distinguished Data Scientist,140000-159999,data_scientist,"['Linux', 'AI', 'Machine Learning', 'R', 'C/C++', 'Natural Language Processing', 'Python']",DuPont,1063.0,4.0,30.0,More than $10B (USD),10000+,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1819,Data Scientist,140000-159999,data_scientist,"['Big Data', 'Data Mining', 'Machine Learning', 'Hadoop', 'AWS']",Altice USA,1394.0,3.5999999046325684,30.0,$5B to $10B (USD),10000+,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1820,Data Scientist - Investment Bank,140000-159999,data_scientist,"['AI', 'Predictive Analytics', 'Spark', 'Machine Learning', 'Hadoop', 'Python']",UBS,1674.0,3.9000000953674316,22.0,,10000+,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1821,Data Scientist,140000-159999,data_scientist,"['Hive', 'Machine Learning', 'Hadoop', 'Project Management', 'R', 'SQL', 'Design Experience', 'PostgreSQL', 'Doubleclick', 'Data Science', 'Python', 'AWS']",Quantcast,14.0,3.0999999046325684,30.0,,,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1822,"Data Scientist, CoreApp",140000-159999,data_scientist,,Facebook,,,19.0,,10000+,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1823,"Data Scientist, CoreApp",140000-159999,data_scientist,"['Statistical Software', 'Hive', 'Quantitative Analysis', 'Data Mining', 'Hadoop', 'Scripting', 'Perl', 'R', 'Oracle', 'SAS', 'SQL', 'MySQL', 'Python', 'PHP']",Facebook,387.0,4.199999809265137,19.0,,10000+,1,1,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1824,"Senior Data Scientist, User Fraud",140000-159999,data_scientist,"['TensorFlow', 'Quantitative Analysis', 'Data Mining', 'Machine Learning', 'R', 'Scala', 'SQL', 'Tableau', 'Python']",Spotify,35.0,4.300000190734863,6.0,,Less than 10000,1,1,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1825,Data Scientist,140000-159999,data_scientist,"['AI', 'Machine Learning', 'Project Management', 'R', 'SQL', 'Python']",AXIS Insurance,22.0,4.099999904632568,30.0,,Less than 10000,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1826,Data Scientist,140000-159999,data_scientist,"['Natural Language Processing', 'Machine Learning', 'Go', 'Data Analysis', 'Image Processing', 'Python', 'C/C++']","DeepCurrent Technologies, Inc.",,,30.0,,,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1827,Data Scientist – Deep Learning,140000-159999,data_scientist,"['TensorFlow', 'Machine Learning', 'R', 'Natural Language Processing', 'JavaScript', 'AI', 'Scala', 'Image Processing', 'Java', 'Git', 'Python']",C3,774.0,3.0,18.0,,Less than 10000,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1828,Data Scientist,140000-159999,data_scientist,"['Hadoop', 'Project Management', 'Scripting', 'R', 'SAS', 'SQL', 'Tableau', 'STATA', 'SPSS', 'Python', 'PHP']",Facebook,387.0,4.199999809265137,19.0,,10000+,1,1,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1829,Data Scientist,140000-159999,data_scientist,"['Data Mining', 'Machine Learning', 'Hadoop', 'R', 'C/C++', 'SQL', 'Java', 'Natural Language Processing', 'Spark', 'Python']",Neuberger Berman,61.0,3.799999952316284,13.0,Less than $1B (USD),Less than 10000,1,1,1,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1830,Data Scientist,140000-159999,data_scientist,"['Data Mining', 'Machine Learning', 'SAS', 'Python']",Liberty Lending,,,30.0,,,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1831,Data Scientist,140000-159999,data_scientist,"['Hive', 'Data Mining', 'Ruby', 'Machine Learning', 'Data Management', 'Scripting', 'Hadoop', 'Perl', 'Scala', 'R', 'SAS', 'SQL', 'Tableau', 'STATA', 'Predictive Analytics', 'Spark', 'Data Science', 'Python']",Groupon,645.0,3.5999999046325684,30.0,,Less than 10000,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1832,Data Scientist,140000-159999,data_scientist,"['Linux', 'Machine Learning', 'Unit Testing', 'Python', 'AWS']",Crowdstrike,6.0,2.700000047683716,30.0,,Less than 10000,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1833,Principal Data Scientist,140000-159999,data_scientist,"['Machine Learning', 'NoSQL', 'Hadoop', 'R', 'MATLAB', 'Process Engineering', 'Python', 'SQL']",Sartorius Corporation,4.0,4.0,9.0,$1B to $5B (USD),Less than 10000,1,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1834,Principal Data Scientist,140000-159999,data_scientist,"['Machine Learning', 'NoSQL', 'Hadoop', 'R', 'MATLAB', 'Process Engineering', 'Python', 'SQL']",Sartorius Corporation,4.0,4.0,9.0,$1B to $5B (USD),Less than 10000,1,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1835,"Data Scientist, Strategy",140000-159999,data_scientist,"['Business Intelligence', 'Data Mining', 'Marketing Automation', 'R', 'SQL', 'Tableau', 'Software Development', 'MATLAB', 'Python']",ServiceTitan,2.0,4.5,30.0,,,1,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
