Index,Job_Title,Queried_Salary,Job_Type,Company,No_of_Reviews,No_of_Stars,Date_Since_Posted,Company_Revenue,Company_Employees,python,sql,machine learning,r,hadoop,tableau,sas,spark,java,Others,CA,NY,VA,TX,MA,IL,WA,MD,DC,NC,Other_states,Consulting and Business Services,Internet and Software,Banks and Financial Services,Health Care,Insurance,Other_industries
118,Data Scientist - Intern/Coop,80000-99999,data_scientist,IBM,23472.0,3.9000000953674316,30.0,,10000+,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
119,Data Scientist,80000-99999,data_scientist,U.S. Bank,5986.0,3.700000047683716,30.0,More than $10B (USD),10000+,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
120,Data Scientist,80000-99999,data_scientist,Vistra Energy,9.0,3.799999952316284,30.0,,,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
121,Data Scientist,80000-99999,data_scientist,Precision for Medicine,,,30.0,,,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
122,Principal Deep Learning Data Scientist,80000-99999,data_scientist,Teradata,145.0,3.799999952316284,1.0,$1B to $5B (USD),10000+,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
123,Data Scientist,80000-99999,data_scientist,"Greene, Tweed & Co.",,,30.0,,,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
124,Data Scientist,80000-99999,data_scientist,"Greene, Tweed & Co.",,,30.0,,,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
125,Data Scientist,80000-99999,data_scientist,PNC,4966.0,3.700000047683716,30.0,More than $10B (USD),10000+,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
126,Data Scientist-Marketing GCIA,80000-99999,data_scientist,Walmart,157456.0,3.5999999046325684,30.0,More than $10B (USD),10000+,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
127,Junior Data Scientist,80000-99999,data_scientist,Achievement Network (ANet),,,30.0,,,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
128,Data Scientist,80000-99999,data_scientist,TXU Energy,262.0,3.700000047683716,30.0,$5B to $10B (USD),Less than 10000,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
129,"Principal Data Scientist, Connected Care",80000-99999,data_scientist,Stryker,1129.0,4.0,19.0,$5B to $10B (USD),10000+,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
130,Manufacturing Data Scientist,80000-99999,data_scientist,Nippon Dynawave Packaging,6.0,3.700000047683716,30.0,,,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
131,Data Scientist,80000-99999,data_scientist,Smith Hanley Associates,18.0,4.099999904632568,1.0,,Less than 10000,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
132,Machine Learning and Artificial Intelligence Scientist,80000-99999,data_scientist,BASF,2078.0,4.199999809265137,4.0,More than $10B (USD),10000+,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
133,Data Scientist,80000-99999,data_scientist,UPMC,2433.0,3.799999952316284,30.0,More than $10B (USD),10000+,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
134,Senior Data Scientist,80000-99999,data_scientist,ADT Security Services,3947.0,3.4000000953674316,5.0,$1B to $5B (USD),10000+,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
135,Junior Data Scientist,80000-99999,data_scientist,Logistics Management Institute,44.0,4.0,7.0,,,1,1,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
136,Data Scientist,80000-99999,data_scientist,Johns Hopkins,86.0,4.099999904632568,9.0,,Less than 10000,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
137,Data Scientist,80000-99999,data_scientist,Shippensburg University,62.0,4.300000190734863,30.0,,,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
138,Sr Medical Economics Data Scientist,80000-99999,data_scientist,CareSource,255.0,3.700000047683716,1.0,,,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
139,Data Scientist,80000-99999,data_scientist,Universal Consulting Services,23.0,3.5999999046325684,30.0,,Less than 10000,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
140,Digital Media Data Scientist,80000-99999,data_scientist,DISH,4479.0,3.299999952316284,30.0,More than $10B (USD),10000+,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
141,Data Scientist II- Clayton (Full Time),80000-99999,data_scientist,Commerce Bank,360.0,3.799999952316284,30.0,Less than $1B (USD),Less than 10000,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
142,Data Scientist - Generalist,80000-99999,data_scientist,Beyond Limits,6.0,4.0,30.0,,,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
143,Data Scientist,80000-99999,data_scientist,Prime Therapeutics,370.0,3.4000000953674316,18.0,,,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
144,Sr Data Scientist,80000-99999,data_scientist,"NextEra Energy, Inc.",248.0,3.799999952316284,30.0,$1B to $5B (USD),10000+,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
145,Data Scientist,80000-99999,data_scientist,UCS Consulting,,,30.0,,,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
146,Data Scientist I (664803),80000-99999,data_scientist,Ball Corporation,110.0,3.9000000953674316,30.0,,,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
147,AI Principal Data Scientist - PS12776,80000-99999,data_scientist,"Anthem, Inc.",3348.0,3.799999952316284,30.0,More than $10B (USD),10000+,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
148,Sr Data Scientist,80000-99999,data_scientist,"NextEra Energy, Inc.",248.0,3.799999952316284,30.0,$1B to $5B (USD),10000+,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
149,Principal-Data Scientist,80000-99999,data_scientist,AT&T,31970.0,3.799999952316284,30.0,More than $10B (USD),10000+,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
150,Data Scientist,80000-99999,data_scientist,West Corporation,3094.0,3.299999952316284,11.0,$1B to $5B (USD),10000+,1,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
151,Enterprise Data Scientist,80000-99999,data_scientist,Parkland Health & Hospital System,816.0,3.9000000953674316,9.0,,,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
152,Data Scientist,80000-99999,data_scientist,Mayo Clinic,1568.0,4.199999809265137,10.0,Less than $1B (USD),10000+,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
153,Consumer Banking Data Scientist,80000-99999,data_scientist,SunTrust,3532.0,3.5999999046325684,30.0,$5B to $10B (USD),10000+,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
154,Data Scientist,80000-99999,data_scientist,Deloitte,7197.0,4.0,5.0,,10000+,1,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
155,Senior Associate Data Scientist,80000-99999,data_scientist,Amgen,1086.0,4.099999904632568,30.0,More than $10B (USD),10000+,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
156,Data Scientist,80000-99999,data_scientist,K12,112.0,3.0,30.0,,,1,0,1,1,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
157,Data Scientist - Cancer Dependency Map,80000-99999,data_scientist,Broad Institute,36.0,4.099999904632568,29.0,,,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
158,Data Scientist for Autonomous Systems,80000-99999,data_scientist,Intel,3826.0,4.099999904632568,30.0,More than $10B (USD),10000+,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
159,New Account Fraud Data Scientist,80000-99999,data_scientist,BB&T,2153.0,3.700000047683716,9.0,Less than $1B (USD),10000+,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
160,Analytics Data Scientist,80000-99999,data_scientist,UCHealth,573.0,3.9000000953674316,30.0,,,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
161,Data Scientist,80000-99999,data_scientist,Foxconn,1652.0,4.0,30.0,,,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
162,Quantitative Research Scientist / Data Scientist,80000-99999,data_scientist,Octic Capital,,,26.0,,,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
163,Data Scientist,80000-99999,data_scientist,Johns Hopkins,86.0,4.099999904632568,9.0,,Less than 10000,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
164,Statistician (Data Scientist),80000-99999,data_scientist,Department of Veterans Affairs,4615.0,3.9000000953674316,30.0,,10000+,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
165,Data Scientist Information Manager,80000-99999,data_scientist,New Mexico State University,428.0,4.300000190734863,20.0,,,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
166,Senior Data Scientist,80000-99999,data_scientist,Catalina Marketing,81.0,3.2000000476837163,18.0,Less than $1B (USD),Less than 10000,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
167,Consumer Banking Data Scientist,80000-99999,data_scientist,SunTrust,3532.0,3.5999999046325684,30.0,$5B to $10B (USD),10000+,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
168,Data Scientist I - Agent Based Modeler (Java/Python),80000-99999,data_scientist,USAA,2174.0,4.0,1.0,More than $10B (USD),10000+,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
169,Federal - Data Scientist,80000-99999,data_scientist,Accenture,14987.0,4.0,14.0,More than $10B (USD),10000+,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
170,Data Scientist,80000-99999,data_scientist,WellCare,1008.0,3.5,30.0,More than $10B (USD),Less than 10000,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
171,Data Scientist,80000-99999,data_scientist,Banner Health,1764.0,3.799999952316284,30.0,,10000+,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
172,Lead Data Scientist,80000-99999,data_scientist,"American Axle & Manufacturing, Inc.",504.0,3.799999952316284,30.0,,10000+,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
173,Data Scientist,80000-99999,data_scientist,Cyient,692.0,3.700000047683716,30.0,Less than $1B (USD),10000+,1,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
174,Data Scientist,80000-99999,data_scientist,Swagelok,302.0,3.799999952316284,28.0,$1B to $5B (USD),Less than 10000,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
175,Data Scientist,80000-99999,data_scientist,Universal Consulting Services,23.0,3.5999999046325684,30.0,,Less than 10000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
176,IRES - Data Scientist (AS0003XO),80000-99999,data_scientist,MEI Technologies,14.0,4.099999904632568,30.0,,Less than 10000,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
177,IRES - Data Scientist,80000-99999,data_scientist,MEI Technologies,14.0,4.099999904632568,30.0,,Less than 10000,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
178,Data Scientist,80000-99999,data_scientist,"XPO Logistics, Inc.",3484.0,3.299999952316284,27.0,$1B to $5B (USD),10000+,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
179,"AVP - Data Scientist - New York, NY",80000-99999,data_scientist,Citi,14629.0,3.9000000953674316,30.0,More than $10B (USD),10000+,0,0,1,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
180,Senior Data Scientist,80000-99999,data_scientist,Catalina Marketing,81.0,3.2000000476837163,30.0,Less than $1B (USD),Less than 10000,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
181,"Scientist, Data (Machine Learning)",80000-99999,data_scientist,Universities Space Research Association,11.0,4.300000190734863,19.0,,,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
182,Data Scientist (Masters-Level),80000-99999,data_scientist,Lubrizol,216.0,4.0,30.0,,,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
183,Data Scientist (Masters-Level),80000-99999,data_scientist,Lubrizol,216.0,4.0,30.0,,,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
184,Data Scientist,80000-99999,data_scientist,eBay Inc.,1531.0,4.0,30.0,,10000+,1,1,1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
185,Data Scientist,80000-99999,data_scientist,UCS Consulting,,,30.0,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
186,"Associate, Data Scientist, Healthcare",80000-99999,data_scientist,KPMG LLP,4776.0,4.0,30.0,,,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
187,Data Scientist,80000-99999,data_scientist,Childrens Medical Center,99.0,3.700000047683716,30.0,,,1,1,1,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
188,Data Scientist,80000-99999,data_scientist,AvalonBay Communities,294.0,3.9000000953674316,30.0,$1B to $5B (USD),Less than 10000,1,1,1,1,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
189,Principal Data Scientist,80000-99999,data_scientist,Cummins Inc.,2705.0,3.9000000953674316,30.0,More than $10B (USD),10000+,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
190,Principal Data Scientist,80000-99999,data_scientist,Cummins Inc.,2705.0,3.9000000953674316,30.0,More than $10B (USD),10000+,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
191,Principal Data Scientist,80000-99999,data_scientist,"Cummins Power Systems, LLC.",2705.0,3.9000000953674316,30.0,More than $10B (USD),10000+,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
192,Data Scientist,80000-99999,data_scientist,JB HUNT,1574.0,3.299999952316284,30.0,$5B to $10B (USD),10000+,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
193,Machine Learning / Artificial Intelligence Scientist,80000-99999,data_scientist,Ford Motor Company,4811.0,4.199999809265137,30.0,More than $10B (USD),10000+,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
194,Data Scientist/Developer - Senior,80000-99999,data_scientist,Anne Arundel Medical Center,258.0,4.0,30.0,,,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
195,Senior Data Scientist,80000-99999,data_scientist,Rice University,150.0,4.300000190734863,30.0,Less than $1B (USD),Less than 10000,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
196,Data Scientist,80000-99999,data_scientist,Comrise,5.0,4.0,30.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
197,"Associate, Data Scientist, Healthcare",80000-99999,data_scientist,KPMG LLP,4776.0,4.0,30.0,,,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
198,Electric Vehicle Infrastructure Modeling and Data Scientist...,80000-99999,data_scientist,National Renewable Energy Laboratory,78.0,3.700000047683716,7.0,,,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
199,"Associate, Data Scientist, Healthcare",80000-99999,data_scientist,KPMG LLP,4776.0,4.0,30.0,,,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
200,"Associate, Data Scientist, Healthcare",80000-99999,data_scientist,KPMG LLP,4776.0,4.0,30.0,,,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
201,IRES - Data Scientist (AS0003XO),80000-99999,data_scientist,MEI Technologies,14.0,4.099999904632568,30.0,,Less than 10000,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
202,IRES - Data Scientist,80000-99999,data_scientist,MEI Technologies,14.0,4.099999904632568,30.0,,Less than 10000,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
203,Pharmacy Analytics Translator (Data Scientist),80000-99999,data_scientist,Highmark Health,610.0,3.2000000476837163,30.0,,,1,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
204,Data Scientist III,80000-99999,data_scientist,Central California Alliance for Health,21.0,3.9000000953674316,30.0,Less than $1B (USD),Less than 10000,1,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
205,Computer Science Data Scientist,80000-99999,data_scientist,Booz Allen Hamilton,1733.0,3.9000000953674316,30.0,$5B to $10B (USD),10000+,1,0,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
206,Human Capital Data Scientist,80000-99999,data_scientist,Lockheed Martin Corporation,6415.0,4.099999904632568,22.0,More than $10B (USD),10000+,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
207,Lead Data Scientist,80000-99999,data_scientist,Cognizant,10491.0,4.0,30.0,$5B to $10B (USD),10000+,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
208,Junior Data Scientist,80000-99999,data_scientist,Jobspring Partners,31.0,3.700000047683716,20.0,,,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
209,Data Scientist,80000-99999,data_scientist,VincentBenjamin,5.0,3.5999999046325684,30.0,,,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
210,Cyber Defense Data Scientist,80000-99999,data_scientist,Deloitte,7197.0,4.0,30.0,,10000+,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
211,Data Scientist- (Machine Learning & Artificial Intelligence),80000-99999,data_scientist,Travelers,1434.0,3.700000047683716,30.0,More than $10B (USD),10000+,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
212,Data Scientist,80000-99999,data_scientist,HX5,8.0,4.900000095367432,30.0,,Less than 10000,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
213,Data Scientist/Computational Biologist,80000-99999,data_scientist,TFS,51.0,3.5999999046325684,29.0,,,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
214,Senior Data Scientist - Pricing & Inventory Models,80000-99999,data_scientist,CarMax,2426.0,3.799999952316284,30.0,More than $10B (USD),10000+,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
215,Research Scientist/Data Scientist,80000-99999,data_scientist,Talent Plus,7.0,3.299999952316284,30.0,Less than $1B (USD),Less than 10000,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
216,Senior Data Scientist,80000-99999,data_scientist,Bertelsmann,1837.0,3.5,11.0,$1B to $5B (USD),10000+,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
217,Data Scientist,80000-99999,data_scientist,Deloitte,7197.0,4.0,30.0,,10000+,1,1,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
218,Principal Data Scientist,80000-99999,data_scientist,Forcepoint,98.0,3.0999999046325684,30.0,,,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
219,Data Scientist,80000-99999,data_scientist,Diverse Lynx,82.0,4.800000190734863,30.0,,,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
220,Data Scientist - Secret Clearance Required,80000-99999,data_scientist,Deloitte,7197.0,4.0,30.0,,10000+,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
221,"Sr. Associate, NLP, Data Scientist",80000-99999,data_scientist,KPMG LLP,4776.0,4.0,30.0,,,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
222,"Sr. Associate, Data Scientist, NLP",80000-99999,data_scientist,KPMG LLP,4776.0,4.0,30.0,,,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
223,"Scientist, Machine Learning",80000-99999,data_scientist,RubrYc Therapeutics,,,28.0,,,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224,Data Scientist,80000-99999,data_scientist,HX5,8.0,4.900000095367432,30.0,,Less than 10000,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
225,Data Scientist,80000-99999,data_scientist,L3 Technologies,2978.0,3.799999952316284,30.0,$5B to $10B (USD),10000+,1,1,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
226,Machine Learning and Artificial Intelligence Scientist,80000-99999,data_scientist,BASF,2078.0,4.199999809265137,30.0,More than $10B (USD),10000+,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
227,IT - Healthcare Information Data Scientist,80000-99999,data_scientist,Methodist Le Bonheur Healthcare,253.0,4.199999809265137,30.0,,,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
228,Data Scientist,80000-99999,data_scientist,Arcadis,275.0,3.5999999046325684,30.0,$1B to $5B (USD),Less than 10000,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
229,"Sr. Associate, Data Scientist, NLP",80000-99999,data_scientist,KPMG LLP,4776.0,4.0,30.0,,,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
230,"Sr. Associate, NLP, Data Scientist",80000-99999,data_scientist,KPMG LLP,4776.0,4.0,30.0,,,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
231,"Sr. Associate, Data Scientist, NLP",80000-99999,data_scientist,KPMG LLP,4776.0,4.0,30.0,,,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
232,Machine Learning Scientist,80000-99999,data_scientist,Smiths Detection,100.0,3.4000000953674316,15.0,,,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
233,Data Scientist,80000-99999,data_scientist,Smith Hanley Associates,18.0,4.099999904632568,30.0,,Less than 10000,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
234,"Sr. Associate, Data Scientist, NLP",80000-99999,data_scientist,KPMG LLP,4776.0,4.0,30.0,,,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
235,Data Scientist,80000-99999,data_scientist,Smith Hanley Associates,18.0,4.099999904632568,30.0,,Less than 10000,1,1,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
236,Machine Learning Scientist,80000-99999,data_scientist,Orbital Insight,,,26.0,,,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
237,"Sr. Associate, NLP, Data Scientist",80000-99999,data_scientist,KPMG LLP,4776.0,4.0,30.0,,,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
238,"Sr. Associate, Data Scientist, NLP",80000-99999,data_scientist,KPMG LLP,4776.0,4.0,30.0,,,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
239,"Sr. Associate, Data Scientist, NLP",80000-99999,data_scientist,KPMG LLP,4776.0,4.0,30.0,,,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
240,Data Scientist,80000-99999,data_scientist,HX5,8.0,4.900000095367432,30.0,,Less than 10000,1,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
241,Sr Staff Data Scientist,80000-99999,data_scientist,GE Careers,4683.0,4.0,26.0,More than $10B (USD),10000+,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
